SAMindex,EGsmlie2D,TC_mean,S_area,PDOS_mean,PDOS_min,PDOS_max,PDOS_var,PDOS_sd,PDOS_gm,PDOS_hm,Peak1_frequency,Peak1_PDOS,Peak2_frequency,Peak2_PDOS,Peak3_frequency,Peak3_PDOS,Peak4_frequency,Peak4_PDOS,Peak5_frequency,Peak5_PDOS,E_pair_mean,E_pair_min,E_pair_max,E_pair_var,E_pair_sd,E_pair_gm,E_pair_hm,E_mol_mean,E_mol_min,E_mol_max,E_mol_var,E_mol_sd,E_mol_gm,E_mol_hm,TotEng_mean,TotEng_min,TotEng_max,TotEng_var,TotEng_sd,TotEng_gm,TotEng_hm,c_interface_up_mean,c_interface_up_min,c_interface_up_max,c_interface_up_var,c_interface_up_sd,c_interface_up_gm,c_interface_up_hm,c_interface_up1_mean,c_interface_up1_min,c_interface_up1_max,c_interface_up1_var,c_interface_up1_sd,c_interface_up1_gm,c_interface_up1_hm,c_interface_up2_mean,c_interface_up2_min,c_interface_up2_max,c_interface_up2_var,c_interface_up2_sd,c_interface_up2_gm,c_interface_up2_hm,c_interface_up3_mean,c_interface_up3_min,c_interface_up3_max,c_interface_up3_var,c_interface_up3_sd,c_interface_up3_gm,c_interface_up3_hm,c_interface_dw_mean,c_interface_dw_min,c_interface_dw_max,c_interface_dw_var,c_interface_dw_sd,c_interface_dw_gm,c_interface_dw_hm,c_interface_dw1_mean,c_interface_dw1_min,c_interface_dw1_max,c_interface_dw1_var,c_interface_dw1_sd,c_interface_dw1_gm,c_interface_dw1_hm,c_interface_dw2_mean,c_interface_dw2_min,c_interface_dw2_max,c_interface_dw2_var,c_interface_dw2_sd,c_interface_dw2_gm,c_interface_dw2_hm,c_interface_dw3_mean,c_interface_dw3_min,c_interface_dw3_max,c_interface_dw3_var,c_interface_dw3_sd,c_interface_dw3_gm,c_interface_dw3_hm,SAM_up_length_mean,SAM_up_length_min,SAM_up_length_max,SAM_up_length_var,SAM_up_length_sd,SAM_up_length_gm,SAM_up_length_hm,SAM_dw_length_mean,SAM_dw_length_min,SAM_dw_length_max,SAM_dw_length_var,SAM_dw_length_sd,SAM_dw_length_gm,SAM_dw_length_hm,Gold_up_length_mean,Gold_up_length_min,Gold_up_length_max,Gold_up_length_var,Gold_up_length_sd,Gold_up_length_gm,Gold_up_length_hm,Gold_dw_length_mean,Gold_dw_length_min,Gold_dw_length_max,Gold_dw_length_var,Gold_dw_length_sd,Gold_dw_length_gm,Gold_dw_length_hm,Water_length_mean,Water_length_min,Water_length_max,Water_length_var,Water_length_sd,Water_length_gm,Water_length_hm,Au_overlap_factor,Water_all_overlap_factor,Water_librations_overlap_factor,Water_bending_overlap_factor,Water_stretching_overlap_factor
SAM280,NC(=O)C[C@@H]1COCCN1,61.3245,1392.379,0.004130061,1.01E-05,0.039364048,4.01E-05,0.006330896,1.38E-05,0.000104018,88.6493033,0.039364048,43.92676429,0.022899987,37.00352427,0.016760652,38.19718634,0.01573662,31.5922562,0.010764661,-846709.9907,-847742.8,-843733.81,60502.06332,245.9716718,846577.6672,846709.9193,2219.627195,-725.76997,2535.5558,11259.37079,106.1101823,2051.387019,2213.949157,-826385.2909,-828073.56,-825793.79,176725.6771,420.3875321,826390.2057,826385.0773,-90.79626788,-120.12243,-61.299139,52.05519446,7.214928583,83.28976642,90.20878297,-0.153052067,-26.841915,24.372566,24.15306418,4.914576704,2.380408104,0.341344682,0.075317629,-22.08646,23.825393,25.59818011,5.059464409,4.567145517,0.563667267,-5.039938757,-44.04299,46.78638,153.3918996,12.38514835,8.494807899,1.306611883,-75.60458221,-101.76329,-48.142567,47.57678699,6.89759284,76.89864227,74.96205152,0.082229713,-21.365329,25.497834,25.32471762,5.032366999,2.886541797,0.625402405,-0.048251673,-24.037943,23.707589,24.92362551,4.992356709,3.12187403,0.648991209,5.518422173,-58.873233,37.471993,137.1488081,11.71105495,3.000214963,1.996556731,14.89800371,14.34693,15.75564,0.047299734,0.21748502,15.18696211,14.89484764,15.3183511,14.776465,16.139231,0.032167256,0.179352324,15.27968179,15.31625771,57.04044162,56.91561,57.29766,0.00206601,0.045453385,57.04286609,57.04040542,57.16345606,57.003989,57.475165,0.003155384,0.056172806,57.12594298,57.1634009,47.9503872,46.133572,51.545441,0.547652041,0.740035162,47.85790858,47.9391102,0.074433284,0.30234693,0.341872808,0.053182308,0.176302242
SAM281,NC(=O)C[C@H]1COCCN1,56.52975,1392.304,0.004130203,9.64E-06,0.038879839,4.03E-05,0.006352027,1.01E-05,0.000102416,88.72888077,0.038879839,43.68803188,0.024285791,37.00352427,0.017676759,40.18662313,0.012662216,30.87605896,0.011179146,-846472.5029,-847458.93,-843276.37,57352.2947,239.4833913,846316.7434,846472.4351,1973.508125,-1040.7176,2275.6329,13959.77124,118.1514758,1980.56632,1964.676994,-826461.5782,-828193.02,-825800.6,232839.163,482.5341055,826202.3519,826461.2967,-81.73526528,-105.00826,-55.4241,47.17515557,6.868417254,85.7629465,81.14894971,0.011045098,-25.759975,21.663314,23.7570603,4.87412149,2.334526538,0.447267762,-0.114824505,-22.889504,25.890202,24.13011112,4.912240947,2.296962725,0.665137233,-6.766442763,-37.100146,45.052808,125.6421325,11.20902014,6.546922309,2.089509601,-73.14076876,-99.593662,-47.568697,52.63226579,7.254809839,69.58533076,72.4026227,0.155249301,-18.621977,21.820421,22.44339741,4.737446296,3.367594348,0.344880917,0.033583795,-23.749581,22.477022,19.24495501,4.386907226,2.008175134,0.562080807,6.618306824,-49.456823,35.788011,131.3433975,11.46051471,8.164812021,1.023426769,15.46175233,14.96942,16.07089,0.019678799,0.140281143,15.43684061,15.46048299,15.33238452,14.790748,16.214561,0.033631572,0.183389127,15.46123804,15.33019853,57.06736769,56.93538,57.32243,0.002119309,0.046035957,57.08113569,57.06733058,57.16062623,57.001562,57.493181,0.002987996,0.054662565,57.19647955,57.16057399,47.72120913,46.104399,49.897767,0.284018148,0.532933531,47.77827373,47.71528479,0.071020383,0.295658726,0.333523734,0.054436591,0.167866761
SAM282,NC(=O)[C@@H]1Cc2nc[nH]c2CN1,130.57225,1394.014,0.004130753,1.31E-05,0.028964422,2.78E-05,0.005270876,1.45E-05,0.000230234,88.80845825,0.028964422,43.29014452,0.020045267,37.40141163,0.01782756,20.05352283,0.010733658,34.05915782,0.010644884,-862217.8873,-863231.39,-859399.22,46150.69718,214.8271332,862179.3571,862217.8338,4854.228045,1911.5918,5149.9267,13965.04203,118.1737789,4978.606079,4850.808177,-839241.1702,-841164.39,-838693.95,208768.6703,456.9121034,838985.0549,839240.9218,-211.5697865,-254.67501,-167.17348,146.3629458,12.09805546,204.8493089,210.8742101,-0.235316159,-44.840757,47.076851,134.9756283,11.6179012,6.277706613,0.840102435,0.497109046,-46.015479,44.561612,132.1452262,11.49544371,4.178667105,0.936316533,-6.905666172,-57.878094,69.792413,264.9996771,16.27881068,6.665517345,2.753223192,-180.3956457,-230.79369,-128.98525,178.7767861,13.37074366,171.9804816,179.3923264,0.342536105,-53.382377,40.569889,123.4332033,11.11004966,5.626011981,0.776746444,-0.789742149,-46.546934,39.378144,120.1102584,10.95948258,1.705542384,0.699281286,7.830530964,-73.206125,58.783346,261.4470807,16.1693253,5.708490437,1.273691506,15.66236246,15.13075,16.38629,0.031780769,0.178271616,15.73367596,15.66033534,15.48166657,15.006078,16.348897,0.025659395,0.160185503,15.53853798,15.48001669,57.08417051,56.95836,57.40991,0.002208521,0.046994908,57.10960809,57.08413185,57.14850662,56.9952192,57.5002292,0.003017153,0.054928618,57.15027853,57.14845386,49.85584549,47.919198,52.878073,0.449497345,0.670445632,49.76314625,49.84685813,0.070285947,0.344169524,0.383875868,0.129653104,0.173099171
SAM283,NC(=O)[C@@H]1CNCCC1=O,88.1515,1392.563,0.004130469,1.09E-05,0.035560287,3.79E-05,0.006152895,1.71E-05,0.00011021,88.80845825,0.035560287,43.36972199,0.022723541,36.44648197,0.017526976,37.40141163,0.015893728,40.74366543,0.011892643,-840225.4247,-841284.94,-837015.73,58178.47481,241.2021451,840129.585,840225.3555,3558.171029,492.36143,3830.0737,13642.43213,116.8008225,3675.765665,3551.89484,-818915.8189,-820784.73,-818163.74,229421.4182,478.9795593,818508.2551,818915.539,-121.797775,-152.39382,-91.321077,75.78501314,8.705458812,108.7969366,121.1663955,0.002437451,-24.748588,25.328949,44.67694714,6.684081623,2.380218547,0.097852956,-0.254928388,-36.76806,27.045572,52.21923852,7.226288018,2.333758316,0.866405177,-6.429566714,-46.521261,58.83948,186.81064,13.66786889,7.290271588,1.660694107,-107.3515026,-135.61552,-73.622159,72.07429799,8.489658296,109.3141029,106.6713817,-0.087249946,-29.518603,27.972287,41.97694903,6.478962033,4.461411097,0.637060943,0.095525534,-26.589756,32.776526,43.15538918,6.569276154,4.468476051,0.615127225,6.733984875,-67.544239,51.525384,188.0049596,13.71149006,6.734392482,2.022558773,14.48958465,14.135,15.11025,0.013960308,0.118153747,14.54471964,14.48862409,14.54765497,14.154721,15.058365,0.016908754,0.130033667,14.66956685,14.54649639,57.05903771,56.94129,57.31073,0.002093279,0.045752363,57.09352822,57.05900104,57.15668965,57.0101615,57.4883755,0.002907721,0.053923286,57.17348927,57.15663881,48.40251766,46.002144,51.160856,0.542212303,0.736350666,48.38219413,48.3913206,0.079314353,0.318417088,0.365614713,0.066862557,0.160387874
SAM284,NC(=O)[C@@H]1CNCCO1,77.6795,1392.507,0.004130335,1.01E-05,0.039229057,3.99E-05,0.006314627,1.08E-05,0.000114116,88.88803572,0.039229057,43.13098958,0.025473936,36.28732702,0.017297712,37.4809891,0.016700344,34.21831276,0.009578378,-849581.3481,-850697.86,-846697.93,75519.15502,274.8074872,849437.9445,849581.2593,1928.576455,-1101.5238,2209.1419,13265.593,115.1763561,1960.75437,1919.593889,-829892.7034,-831880.48,-829258.87,283835.9824,532.7625948,829586.9886,829892.3618,-95.83444368,-123.19623,-63.947221,59.21630323,7.695213008,104.4133079,95.20654393,0.190343019,-23.788294,27.818224,35.80661467,5.983862856,5.036937497,0.76999446,0.01168149,-25.753148,28.255865,37.64097614,6.135224213,2.39411017,0.768269633,-3.848246436,-40.478258,57.9306,158.2618079,12.58021494,8.831201008,1.179570795,-84.26800499,-120.8114,-55.723686,67.8519447,8.237229188,78.85373717,83.4459997,-0.136515707,-27.799367,24.145931,33.52475561,5.790056615,4.456190876,0.04492109,-0.088200799,-25.217605,22.305291,37.71174263,6.140988734,2.198152033,0.63244258,4.217929909,-60.427287,36.683877,149.4795087,12.22618128,6.654154339,1.706485095,14.18043648,13.79986,14.77943,0.01550365,0.124513655,14.16162991,14.17934679,14.27052516,13.872678,14.831079,0.017038986,0.130533467,14.24045086,14.26933476,57.07111536,56.93989,57.33147,0.002126671,0.046115842,57.04228089,57.07107812,57.12386946,56.9761143,57.4096803,0.003049507,0.055222343,57.17069472,57.12381612,48.67608075,46.584249,51.6234,0.529640193,0.727763831,47.7910374,48.66527055,0.075600722,0.304416167,0.347221194,0.051954417,0.163609947
SAM285,NC(=O)[C@@]1(N)CCOC1,84.96375,1392.428,0.004130384,2.00E-05,0.032612088,3.40E-05,0.005831304,2.39E-05,0.000181953,88.80845825,0.032612088,44.08591924,0.022195365,38.11760887,0.020039805,40.58451049,0.014388999,36.20774955,0.012870373,-864953.6334,-865872.57,-861936.99,53328.15161,230.9288886,864774.1085,864953.5718,3384.820797,362.2241,3708.329,13577.54261,116.5227129,3407.118066,3377.535913,-843766.6484,-845555.28,-842967.94,217111.5472,465.9523014,843418.249,843766.3914,-127.2557815,-155.383,-97.970218,50.12799156,7.080112397,120.4431287,126.8598497,0.040439193,-19.112665,21.174265,22.72232308,4.766793795,2.841611944,0.384017162,0.027195467,-22.621337,24.503321,24.99053048,4.999052958,3.373423965,0.627507846,-8.717579504,-50.855975,61.356866,213.157159,14.59990271,7.742981536,2.793492398,-120.7874191,-147.44589,-89.735496,65.87874661,8.116572344,126.0870972,120.2349475,0.066301872,-25.727701,29.054505,38.26581976,6.185937258,4.351070147,0.542581617,-0.134824432,-27.814497,23.472302,33.51625731,5.789322698,5.02516266,0.911921511,7.797365269,-63.608341,51.515735,208.1439361,14.42719432,12.67877784,2.964485057,12.42620708,12.03083,13.32395,0.018707444,0.136775158,12.31797967,12.4247105,13.47850444,12.96509,14.13563,0.02426596,0.155775352,13.31762545,13.47671023,57.06013379,56.95059,57.26522,0.001878705,0.043344027,57.06140744,57.06010088,57.13503292,56.9644424,57.4772874,0.002982264,0.054610107,57.12834595,57.13498076,46.63281781,45.346472,48.674424,0.215342202,0.464049784,46.96928053,46.62822454,0.076609086,0.29805012,0.343181815,0.075687544,0.098497801
SAM286,NC(=O)[C@H]1CNCCO1,77.53575,1392.308,0.004130383,1.03E-05,0.038466494,3.93E-05,0.00626663,1.20E-05,0.000119443,88.80845825,0.038466494,43.13098958,0.024130134,36.28732702,0.017481518,37.64014404,0.01677033,34.21831276,0.009824462,-849514.1928,-850559.54,-846552.96,72476.56047,269.2147107,849427.6543,849514.1075,1925.237008,-1080.6536,2203.5913,15054.60581,122.6972119,2034.703085,1915.547096,-829800.7162,-831761.4,-829108.01,303717.1061,551.1053493,829486.3043,829800.3506,-90.05940934,-116.43486,-62.338676,52.5386513,7.248355076,98.37705134,89.46369089,0.07556657,-23.306157,27.363979,29.50613345,5.431954846,1.792953417,0.471587747,-0.011033005,-16.899693,29.167504,22.8937421,4.784740547,2.997384424,0.391380758,-3.704324113,-40.355441,52.073222,152.3437635,12.34276158,6.196419666,2.144106344,-92.64298969,-130.14334,-58.50449,87.13560772,9.334645559,88.87371297,91.66514212,-0.147366973,-27.907752,29.630547,44.85400386,6.697313182,2.855463007,0.425774885,-0.075972809,-29.164007,27.38083,35.93623075,5.994683541,4.650744389,0.551199554,3.962585729,-56.226667,38.502131,172.2510782,13.12444582,3.33265795,2.058585387,14.17429826,13.82152,14.79314,0.013833445,0.117615668,14.22116172,14.17332533,14.2493705,13.830762,14.88299,0.018510383,0.13605287,14.29611914,14.2480758,57.0818974,56.95958,57.34519,0.002106481,0.045896411,57.08780304,57.08186052,57.20005472,57.0516838,57.6943938,0.003205245,0.056614879,57.23057025,57.19999873,48.08801937,46.134986,50.411394,0.302968889,0.550426097,47.96526599,48.08173582,0.076291472,0.302975106,0.346356484,0.053008443,0.155251781
SAM287,NC(=O)[C@]1(N)CCOC1,79.212,1392.008,0.00413029,2.06E-05,0.033725437,3.46E-05,0.005880943,2.59E-05,0.000189957,88.80845825,0.033725437,44.00634176,0.022475155,38.11760887,0.020820195,40.58451049,0.013741345,36.20774955,0.013580855,-865020.1621,-866068.89,-862046.69,61336.56012,247.6621895,864797.7219,865020.0913,3307.561947,313.15047,3584.5671,13450.38922,115.9758131,3376.177887,3299.721765,-843981.6363,-845870.18,-843339.09,237073.4967,486.9019375,843575.7112,843981.3558,-127.1978222,-150.89894,-100.03053,51.37935036,7.167939059,125.7171145,126.7902526,0.113094062,-19.667914,17.598426,20.00866479,4.473104603,1.801985909,0.439750662,-0.028390057,-21.595991,23.793565,27.99130296,5.290680765,1.492300611,0.731119133,-8.859894977,-53.363418,59.681726,208.1331384,14.42682011,9.602370572,1.384721454,-119.7192849,-146.64475,-94.190062,59.47365071,7.71191615,114.9283306,119.219226,-0.06726368,-19.248409,24.085758,22.14663983,4.706021657,2.28632683,0.593984112,0.032498302,-23.423816,18.520202,30.0289789,5.479870336,2.376112462,0.820243288,8.889438616,-52.216013,49.142039,212.3988048,14.57390836,6.353028234,2.486146385,12.43426473,12.05754,13.1009,0.01875445,0.136946886,12.51405155,12.43276362,12.84746035,12.273218,13.694079,0.026841929,0.163835066,13.11116004,12.84537886,57.06131208,56.93668,57.35814,0.002018691,0.044929846,57.07990396,57.06127672,57.16881864,57.0153759,57.5109389,0.003023156,0.054983237,57.16754795,57.1687658,45.99877322,44.789068,47.796299,0.117030836,0.3420977,46.56210161,45.99623764,0.078393468,0.296152713,0.339398257,0.076917195,0.102016412
SAM288,NC(=O)[C@H]1Cc2nc[nH]c2CN1,132.676,1393.844,0.004130672,1.35E-05,0.029119966,2.83E-05,0.005322816,1.45E-05,0.000227303,88.96761319,0.029119966,43.29014452,0.020996366,37.4809891,0.017455295,36.60563691,0.016950383,33.90000288,0.010991148,-862376.0206,-863317.21,-859389.89,43261.49255,207.9939724,862395.4603,862375.9704,4847.871496,1844.6517,5128.5193,12318.67927,110.9895458,4858.174732,4844.780203,-839436.9161,-841303.84,-838721.33,185248.0521,430.4045215,839440.5818,839436.6957,-221.8729747,-277.6215,-173.80031,153.4599741,12.38789628,224.6735844,221.1775748,0.387515483,-48.865313,47.021648,148.3634028,12.18045166,9.152345283,1.006170379,0.669033824,-43.178678,44.159531,143.117315,11.96316492,6.100023426,0.724287438,-5.001001202,-59.369354,66.276837,293.0457535,17.11857919,13.80493749,2.692556263,-185.0571117,-227.44856,-139.4059,142.0036999,11.91653053,175.3632647,184.2857128,-0.135674336,-51.783199,56.842114,130.6327051,11.42946653,5.908536411,0.670002948,-1.007584967,-54.826717,39.8686,127.2014545,11.27836222,7.277551812,1.571819436,6.805842147,-71.285956,58.784613,266.5443851,16.32618709,10.88017862,2.109155085,15.60447556,15.09925,16.20122,0.022977443,0.151583124,15.64030553,15.60300515,15.57646417,15.059811,16.4777,0.034928688,0.186892184,15.60540448,15.57423343,57.06636336,56.93302,57.32002,0.002113916,0.04597734,57.07859094,57.06632634,57.15643814,57.0048474,57.4318984,0.002941531,0.054235883,57.17497679,57.15638671,48.60624683,47.059563,51.066623,0.340951382,0.583910423,48.16666319,48.59928118,0.068649288,0.340917591,0.382910152,0.127972913,0.156949761
SAM289,NC(=O)[C@H]1CNCCC1=O,85.12325,1392.509,0.004130508,1.14E-05,0.037404269,3.87E-05,0.006222319,1.38E-05,0.000110566,88.88803572,0.037404269,43.36972199,0.02216076,36.52605944,0.017991407,37.24225668,0.017800923,40.74366543,0.01243598,-840198.8951,-841238.36,-837212.6,54680.33632,233.8382696,840094.7043,840198.83,3541.03594,530.27505,3829.214,13823.76115,117.5744919,3571.554848,3534.888306,-818867.5372,-820653.08,-818212.56,235296.2213,485.0734184,818584.1867,818867.2502,-120.0487334,-148.20192,-84.029381,78.60058488,8.865697089,117.4279218,119.375161,0.068793085,-24.939192,27.814628,40.73470474,6.382374537,2.32838965,0.595797457,-0.12472927,-28.965085,33.799188,41.90760902,6.473608655,3.975987059,0.549929935,-9.427584836,-49.968908,50.061247,185.4573586,13.61827297,8.288217396,0.234484873,-107.7365647,-138.38819,-74.962776,74.86326614,8.652356103,109.3395688,107.0356428,-0.029681967,-28.373583,32.23147,39.53323186,6.287545774,3.877792706,0.764279195,0.20292446,-27.529501,27.758888,39.74496841,6.304361063,5.724772366,0.784201491,8.769785859,-51.347574,45.909116,186.2431312,13.64709241,6.48163033,1.25501791,14.43001224,14.04752,14.91742,0.013452761,0.115986038,14.46945366,14.42908216,14.55664973,14.077325,15.217953,0.02005787,0.141625811,14.63827087,14.55527615,57.07741101,56.94404,57.3062,0.002010327,0.044836675,57.0675649,57.07737581,57.13268809,56.9847801,57.4234501,0.002848268,0.053369165,57.13241567,57.13263826,47.87856008,46.428744,49.992429,0.21755944,0.466432674,48.68680461,47.87403324,0.077818161,0.313838866,0.357959992,0.066121863,0.1657634
SAM290,NCc1nc(N)n[nH]1,154.91075,1392.042,0.0041298,1.51E-05,0.036405407,2.94E-05,0.005424041,1.53E-05,0.000216617,88.72888077,0.036405407,44.00634176,0.020130485,37.4809891,0.019936147,30.23943919,0.013182578,20.37183272,0.011356677,-858594.7609,-859525.05,-855675.26,48340.74117,219.8652796,858508.044,858594.7046,5302.43162,2342.7505,5635.2989,14055.42861,118.5555929,5292.433359,5299.355125,-835972.4299,-837969.95,-835247.31,219730.8089,468.7545295,835786.5433,835972.1674,-94.67617257,-124.99928,-67.437492,56.37532878,7.508350603,95.54430043,94.07395939,-0.335454094,-27.11983,26.261336,40.11701768,6.333799625,2.386473908,0.233365939,-0.101823803,-27.149025,25.968986,31.52307627,5.614541501,2.765819163,0.206753744,-1.3506439,-37.148443,60.388461,162.5826289,12.75078934,9.072674036,1.608555491,-93.58793274,-134.39682,-56.540676,90.02727822,9.48827056,87.41939232,92.61625342,0.123230363,-28.880392,37.969212,53.92128831,7.343111623,5.112350842,0.899044507,-0.029817804,-31.256147,34.958949,52.41064261,7.239519501,3.100215238,0.816142366,-0.792006893,-55.347233,35.654434,179.5400894,13.39925705,5.838527466,1.439742499,12.46552423,11.73845,13.65205,0.074184431,0.27236819,12.3515939,12.45965411,13.07819958,12.421191,13.938234,0.044513567,0.210982385,13.05697412,13.07480865,57.12879785,57.01556,57.37717,0.00191161,0.043721959,57.10584527,57.12876441,57.19163702,57.0470092,57.4708632,0.002845114,0.053339609,57.18423335,57.1915873,48.18880081,45.915183,51.5271,0.540487934,0.735178845,48.14872461,48.17766952,0.083548412,0.367234981,0.419317662,0.06233152,0.238466639
SAM291,NCc1nc(N)nc(N)n1,143.9275,1392.747,0.004130381,1.42E-05,0.030674124,2.52E-05,0.005024489,1.53E-05,0.000238547,88.80845825,0.030674124,43.76760935,0.018474364,37.56056657,0.018007721,30.23943919,0.013436244,47.42817304,0.013426126,-841210.905,-842141.89,-838419.99,43121.08238,207.6561638,841103.2241,841210.8537,6215.37115,3193.0029,6491.1234,14761.69849,121.4977304,6273.237637,6212.68641,-817348.2322,-819519.78,-816759.35,214724.9621,463.3842489,817138.9776,817347.9699,-131.8417858,-162.44389,-98.690328,81.64486109,9.035754594,123.163771,131.2138079,0.090043706,-31.277113,27.028233,49.23021488,7.016424651,3.281272234,0.904696391,-0.118432871,-35.849864,38.960505,52.08593617,7.217058693,7.688715875,0.766698618,-7.25976317,-50.38376,71.701866,216.5765909,14.7165414,8.679982818,2.076477962,-114.1997326,-150.33566,-79.82051,85.19561056,9.230146833,104.0282231,113.4462359,-0.127634144,-30.057177,28.904501,51.09031507,7.147748951,3.921919224,0.32076085,0.091842307,-30.82474,31.303827,46.47315786,6.817122403,3.006260501,0.122938552,7.287767488,-70.086784,51.08426,209.5375318,14.47541128,10.62553253,1.930413271,14.20904775,13.52012,14.95974,0.040573355,0.201428287,14.34739645,14.20619572,14.28667118,13.634581,15.052059,0.037196101,0.192862908,14.07659821,14.28407141,57.04761063,56.91858,57.32866,0.002220222,0.047119235,57.0272614,57.04757173,57.15124347,57.0074069,57.4671229,0.002959614,0.054402335,57.16823386,57.15119172,48.32356403,46.84163,51.016535,0.264711896,0.514501599,47.59323505,48.31810825,0.077778652,0.390890499,0.43472336,0.065418131,0.32966684
SAM292,N[C@@H]1CC[NH2+][C@@H]1C(=O)[O-],169.6565,1393.459,0.004130409,1.36E-05,0.032332085,3.08E-05,0.005548864,1.37E-05,0.000196204,88.96761319,0.032332085,44.16549671,0.020878249,37.64014404,0.017868115,31.35352379,0.00962062,33.58169299,0.008796788,-865522.5476,-866463.08,-862492.85,41711.87222,204.2348457,865474.9251,865522.4994,1797.0048,-1215.9818,2088.0132,14976.52905,122.3786299,1850.938181,1784.87841,-845894.8436,-847863.32,-845293.96,199966.7032,447.176367,845672.8499,845894.6075,-325.0931365,-378.26051,-274.46147,208.131345,14.42675795,323.1122371,324.4494552,-0.897773381,-49.704452,42.136763,134.7352911,11.60755319,6.556173942,0.779594819,-0.972460045,-43.522304,49.195696,153.6769649,12.39665136,6.493163452,1.688551822,-15.15296422,-89.67466,85.113087,511.0239586,22.60583904,11.41913251,3.874515326,-305.5652368,-358.78505,-253.03566,199.1651223,14.11258737,313.9624239,304.9105022,0.582363339,-48.296552,49.967582,136.9279393,11.70162122,5.019498119,1.261085866,0.596238439,-46.589659,49.115988,165.5499667,12.8666222,7.27341165,1.546061547,12.35618565,-90.507199,91.729015,563.0896448,23.72951,19.62915429,2.954048336,13.06855815,12.65767,13.56682,0.016423152,0.128152847,12.98578257,13.06730447,13.02874954,12.631778,13.612942,0.01666225,0.129082339,13.02856992,13.02747434,57.07311668,56.94766,57.36497,0.002213485,0.047047691,57.08482255,57.07307791,57.0906281,56.9302019,57.3784389,0.002927944,0.054110483,57.10034217,57.09057685,47.75738557,46.143223,50.10881,0.289378557,0.537939176,48.72636466,47.75135061,0.069982024,0.323849093,0.32728056,0.180760768,0.255346348
SAM293,N[C@@H]1C[NH2+][C@H](C(=O)[O-])C1,184.703,1393.666,0.004130319,1.50E-05,0.031537356,2.99E-05,0.005464619,1.50E-05,0.000193656,89.04719066,0.031537356,43.36972199,0.021416776,37.56056657,0.016566501,40.18662313,0.009986867,33.82042541,0.00940662,-868618.4249,-869671.95,-865627.07,39206.24002,198.0056565,868435.5922,868618.3798,1626.643289,-1350.0161,1935.9665,13060.66261,114.283256,1578.983116,1611.570239,-849243.0465,-851238.25,-848659.2,184528.9165,429.5682908,849047.5151,849242.8296,-421.5170426,-479.00382,-359.71628,259.8152674,16.11878616,405.8484525,420.9006633,-2.390461879,-73.819995,56.570445,261.1641538,16.16057405,14.49123132,1.628337998,-0.743356863,-67.047201,54.595574,243.8361845,15.61525486,7.805276831,1.268510466,-3.863648829,-84.162829,83.035531,609.6736025,24.69156946,6.810476711,2.890922187,-405.4158282,-468.56107,-343.94885,269.2471124,16.40875109,392.5131832,404.7498292,3.296162018,-61.990113,65.795528,280.9220226,16.76072858,7.269418251,1.662416403,-0.124930329,-67.669582,57.615687,273.0721717,16.52489551,13.7745372,3.009675311,3.694752067,-124.42115,82.467837,647.1667774,25.43947282,10.59542087,2.741760664,13.36214626,12.88648,14.06757,0.024012358,0.154959215,13.34805014,13.36035682,13.50821743,13.037725,14.246725,0.020767224,0.144108376,13.48224819,13.50668582,57.06416082,56.93164,57.33521,0.002263328,0.047574445,57.06005171,57.06412118,57.16627856,57.0212656,57.4655256,0.002883786,0.053700891,57.16803308,57.16622815,48.91846482,47.487591,50.281689,0.166254677,0.407743396,48.56325815,48.91506378,0.064490368,0.320103249,0.319019741,0.182891401,0.268346982
